,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
6525,2023,SE,FT,Data Analyst,89000,USD,89000,US,on site,US,M
6526,2023,SE,FT,Data Analyst,76000,USD,76000,US,on site,US,M
6529,2023,SE,FT,Data Architect,263100,USD,263100,US,on site,US,M
6530,2023,SE,FT,Data Architect,126300,USD,126300,US,on site,US,M
6531,2023,SE,FT,ML Engineer,319000,USD,319000,US,on site,US,M
6532,2023,SE,FT,ML Engineer,221000,USD,221000,US,on site,US,M
6533,2023,SE,FT,Data Engineer,200000,USD,200000,US,on site,US,M
6534,2023,SE,FT,Data Engineer,150000,USD,150000,US,on site,US,M
6535,2023,MI,FT,Data Engineer,220000,USD,220000,CA,remote,CA,M
6536,2023,MI,FT,Data Engineer,190000,USD,190000,CA,remote,CA,M
6537,2023,MI,FT,Data Product Owner,70000,GBP,86128,GB,on site,GB,M
6538,2023,MI,FT,Data Product Owner,45454,GBP,55926,GB,on site,GB,M
6539,2023,SE,FT,Data Analyst,116700,USD,116700,US,on site,US,M
6540,2023,SE,FT,Data Analyst,93400,USD,93400,US,on site,US,M
6541,2023,MI,FT,Data Developer,100000,USD,100000,US,on site,US,M
6542,2023,MI,FT,Data Developer,95000,USD,95000,US,on site,US,M
6543,2023,SE,FT,Data Engineer,151000,USD,151000,CA,remote,CA,M
6544,2023,SE,FT,Data Engineer,95000,USD,95000,CA,remote,CA,M
6545,2023,SE,FT,Machine Learning Infrastructure Engineer,247000,USD,247000,US,remote,US,M
6546,2023,SE,FT,Machine Learning Infrastructure Engineer,152000,USD,152000,US,remote,US,M
6547,2023,SE,FT,Data Scientist,268000,USD,268000,US,on site,US,M
6548,2023,SE,FT,Data Scientist,137500,USD,137500,US,on site,US,M
6549,2023,SE,FT,Research Engineer,150000,USD,150000,US,on site,US,M
6550,2023,SE,FT,Research Engineer,80000,USD,80000,US,on site,US,M
6551,2023,SE,FT,Data Engineer,187100,USD,187100,US,on site,US,M
6552,2023,SE,FT,Data Engineer,107600,USD,107600,US,on site,US,M
6553,2023,SE,FT,Data Scientist,184800,USD,184800,US,on site,US,M
6554,2023,SE,FT,Data Scientist,161900,USD,161900,US,on site,US,M
6555,2023,SE,FT,Data Scientist,212000,USD,212000,US,on site,US,M
6556,2023,SE,FT,Data Scientist,93300,USD,93300,US,on site,US,M
6557,2023,SE,FT,Data Architect,184000,USD,184000,US,on site,US,M
6558,2023,SE,FT,Data Architect,96000,USD,96000,US,on site,US,M
6559,2023,MI,FT,Data Engineer,127900,USD,127900,CA,on site,CA,M
6560,2023,MI,FT,Data Engineer,85300,USD,85300,CA,on site,CA,M
6561,2023,MI,FT,Analytics Engineer,204000,USD,204000,US,on site,US,M
6562,2023,MI,FT,Analytics Engineer,112500,USD,112500,US,on site,US,M
6565,2023,SE,FT,Data Product Manager,220000,USD,220000,US,on site,US,M
6566,2023,SE,FT,Data Product Manager,137500,USD,137500,US,on site,US,M
6567,2023,MI,FT,ML Engineer,204500,USD,204500,US,on site,US,M
6568,2023,MI,FT,ML Engineer,142200,USD,142200,US,on site,US,M
6569,2023,SE,FT,Data Scientist,170000,USD,170000,US,remote,US,M
6570,2023,SE,FT,Data Scientist,140000,USD,140000,US,remote,US,M
6571,2023,MI,FT,Research Engineer,150000,USD,150000,US,on site,US,M
6572,2023,MI,FT,Research Engineer,80000,USD,80000,US,on site,US,M
6573,2023,SE,FT,Data Lead,175000,USD,175000,CA,remote,CA,M
6574,2023,SE,FT,Data Lead,150000,USD,150000,CA,remote,CA,M
6575,2023,SE,FT,Data Analyst,116000,USD,116000,US,on site,US,M
6576,2023,SE,FT,Data Analyst,110000,USD,110000,US,on site,US,M
6577,2023,EN,FT,Data Analyst,132000,USD,132000,US,on site,US,M
6578,2023,EN,FT,Data Analyst,104000,USD,104000,US,on site,US,M
6579,2023,SE,FT,ML Engineer,175000,USD,175000,US,remote,US,M
6580,2023,SE,FT,ML Engineer,141000,USD,141000,US,remote,US,M
6581,2023,SE,FT,Data Product Manager,198000,USD,198000,US,remote,US,M
6582,2023,SE,FT,Data Product Manager,151000,USD,151000,US,remote,US,M
6584,2023,EN,FT,Data Analyst,83000,USD,83000,US,on site,US,M
6585,2023,EN,FT,Data Scientist,150000,USD,150000,US,on site,US,M
6587,2023,MI,FT,Data Scientist,204500,USD,204500,US,on site,US,M
6588,2023,MI,FT,Data Scientist,142200,USD,142200,US,on site,US,M
6589,2023,SE,FT,Data Engineer,185000,USD,185000,US,on site,US,M
6590,2023,SE,FT,Data Engineer,130000,USD,130000,US,on site,US,M
6591,2023,SE,FT,Data Scientist,250000,USD,250000,US,on site,US,M
6592,2023,SE,FT,Data Scientist,125000,USD,125000,US,on site,US,M
6594,2023,SE,FT,Data Scientist,81500,USD,81500,US,on site,US,M
6596,2023,SE,FT,Data Analyst,120500,USD,120500,US,remote,US,M
6599,2023,SE,FT,Data Scientist,60000,EUR,64781,ES,on site,ES,M
6600,2023,SE,FT,Data Scientist,38000,EUR,41027,ES,on site,ES,M
6601,2023,EX,FT,Data Science,218000,USD,218000,US,on site,US,M
6602,2023,EX,FT,Data Science,168000,USD,168000,US,on site,US,M
6603,2023,MI,FT,Data Scientist,119200,USD,119200,US,remote,US,M
6604,2023,MI,FT,Data Scientist,86600,USD,86600,US,remote,US,M
6605,2023,SE,FT,ML Engineer,184800,USD,184800,US,on site,US,M
6606,2023,SE,FT,ML Engineer,161900,USD,161900,US,on site,US,M
6607,2023,MI,FT,Data Engineer,128600,USD,128600,US,on site,US,M
6608,2023,MI,FT,Data Engineer,100000,USD,100000,US,on site,US,M
6609,2023,EN,FT,ML Engineer,162240,USD,162240,US,on site,US,M
6610,2023,EN,FT,ML Engineer,47840,USD,47840,US,on site,US,M
6611,2023,SE,FT,Data Scientist,205500,USD,205500,US,on site,US,M
6612,2023,SE,FT,Data Scientist,128500,USD,128500,US,on site,US,M
6613,2023,SE,FT,Data Architect,164000,USD,164000,US,on site,US,M
6614,2023,SE,FT,Data Architect,117000,USD,117000,US,on site,US,M
6615,2023,SE,FT,AI Engineer,142352,USD,142352,US,on site,US,M
6616,2023,SE,FT,AI Engineer,95325,USD,95325,US,on site,US,M
6617,2023,MI,FT,Business Intelligence Engineer,38393,GBP,47238,GB,on site,GB,M
6618,2023,MI,FT,Business Intelligence Engineer,34160,GBP,42030,GB,on site,GB,M
6619,2023,MI,FT,ML Engineer,247500,USD,247500,US,on site,US,M
6620,2023,MI,FT,ML Engineer,172200,USD,172200,US,on site,US,M
6621,2023,EN,FT,Data Analyst,38393,GBP,47238,AU,on site,AU,M
6622,2023,EN,FT,Data Analyst,34160,GBP,42030,AU,on site,AU,M
6623,2023,SE,FT,Business Intelligence Analyst,50000,GBP,61520,GB,on site,GB,M
6624,2023,SE,FT,Business Intelligence Analyst,33000,GBP,40603,GB,on site,GB,M
6625,2023,MI,FT,Data Analyst,134000,USD,134000,US,remote,US,M
6626,2023,MI,FT,Data Analyst,90000,USD,90000,US,remote,US,M
6627,2023,SE,FT,Data Engineer,204000,USD,204000,US,on site,US,M
6628,2023,SE,FT,Data Engineer,163200,USD,163200,US,on site,US,M
6629,2023,SE,FT,Data Architect,168000,USD,168000,US,remote,US,M
6630,2023,SE,FT,Data Architect,143000,USD,143000,US,remote,US,M
6631,2023,SE,FT,Data Scientist,142352,USD,142352,US,on site,US,M
6632,2023,SE,FT,Data Scientist,95325,USD,95325,US,on site,US,M
6633,2023,SE,FT,Data Analyst,105000,USD,105000,US,remote,US,M
6634,2023,SE,FT,Data Analyst,100000,USD,100000,US,remote,US,M
6637,2023,SE,FT,Data Integration Engineer,150000,USD,150000,US,on site,US,M
6638,2023,SE,FT,Data Integration Engineer,125000,USD,125000,US,on site,US,M
6639,2023,EN,FT,Research Analyst,131000,USD,131000,US,on site,US,L
6640,2023,EN,FT,Research Analyst,54400,USD,54400,US,on site,US,L
6641,2023,EN,FT,Data Management Analyst,120000,USD,120000,US,on site,US,M
6642,2023,EN,FT,Data Management Analyst,50000,USD,50000,US,on site,US,M
6643,2023,SE,FT,Data Engineer,170000,USD,170000,US,on site,US,M
6644,2023,SE,FT,Data Engineer,120000,USD,120000,US,on site,US,M
6645,2023,SE,FT,Data Scientist,359170,USD,359170,US,on site,US,M
6646,2023,SE,FT,Data Scientist,295490,USD,295490,US,on site,US,M
6647,2023,EN,FT,Data Analyst,102000,USD,102000,US,remote,US,M
6648,2023,EN,FT,Data Analyst,92000,USD,92000,US,remote,US,M
6649,2023,EN,FT,Business Intelligence Analyst,132567,USD,132567,US,on site,US,M
6650,2023,EN,FT,Business Intelligence Analyst,96412,USD,96412,US,on site,US,M
6653,2023,SE,FT,Data Engineer,230000,USD,230000,US,on site,US,M
6655,2023,MI,FT,Data Engineer,110000,USD,110000,US,remote,US,M
6656,2023,MI,FT,Data Engineer,90000,USD,90000,US,remote,US,M
6657,2023,SE,FT,Data Scientist,172800,USD,172800,US,remote,US,M
6658,2023,SE,FT,Data Scientist,110000,USD,110000,US,remote,US,M
6659,2023,SE,FT,Research Scientist,135842,USD,135842,US,on site,US,M
6660,2023,SE,FT,Research Scientist,98794,USD,98794,US,on site,US,M
6661,2023,SE,FT,ML Engineer,331640,USD,331640,US,on site,US,M
6662,2023,SE,FT,ML Engineer,267720,USD,267720,US,on site,US,M
6663,2023,SE,FT,Research Engineer,266450,USD,266450,US,on site,US,M
6664,2023,SE,FT,Research Engineer,177700,USD,177700,US,on site,US,M
6665,2023,EN,FT,Research Engineer,350000,USD,350000,US,on site,US,M
6666,2023,EN,FT,Research Engineer,250000,USD,250000,US,on site,US,M
6667,2023,MI,FT,ML Engineer,155000,USD,155000,US,on site,US,M
6668,2023,MI,FT,ML Engineer,125000,USD,125000,US,on site,US,M
6669,2023,SE,FT,Research Scientist,278700,USD,278700,US,on site,US,M
6670,2023,SE,FT,Research Scientist,159300,USD,159300,US,on site,US,M
6671,2023,MI,FT,AI Engineer,171000,USD,171000,US,on site,US,M
6672,2023,MI,FT,AI Engineer,151000,USD,151000,US,on site,US,M
6675,2023,MI,FT,BI Developer,100000,USD,100000,US,remote,US,M
6676,2023,MI,FT,BI Developer,80000,USD,80000,US,remote,US,M
6677,2023,SE,FT,Data Engineer,174990,USD,174990,US,remote,US,M
6678,2023,SE,FT,Data Engineer,132624,USD,132624,US,remote,US,M
6679,2023,MI,FT,Data Visualization Specialist,166000,USD,166000,US,on site,US,M
6680,2023,MI,FT,Data Visualization Specialist,73100,USD,73100,US,on site,US,M
6681,2023,SE,FT,ML Engineer,212000,USD,212000,US,on site,US,M
6682,2023,SE,FT,ML Engineer,93300,USD,93300,US,on site,US,M
6683,2023,SE,FT,Data Architect,210100,USD,210100,US,on site,US,M
6684,2023,SE,FT,Data Architect,95500,USD,95500,US,on site,US,M
6685,2023,SE,FT,Data Engineer,184600,USD,184600,US,on site,US,M
6686,2023,SE,FT,Data Engineer,99400,USD,99400,US,on site,US,M
6689,2023,SE,FT,Business Intelligence Engineer,205000,USD,205000,US,on site,US,M
6690,2023,SE,FT,Business Intelligence Engineer,155400,USD,155400,US,on site,US,M
6693,2023,MI,FT,Data Scientist,169000,USD,169000,US,on site,US,M
6694,2023,MI,FT,Data Scientist,105500,USD,105500,US,on site,US,M
6695,2023,MI,FT,Data Scientist,113563,USD,113563,AU,on site,AU,M
6696,2023,MI,FT,Data Scientist,102927,USD,102927,AU,on site,AU,M
6697,2023,MI,FT,Data Analyst,90500,USD,90500,US,on site,US,M
6698,2023,MI,FT,Data Analyst,42400,USD,42400,US,on site,US,M
6699,2023,SE,FT,Data Scientist,234000,USD,234000,US,remote,US,M
6700,2023,SE,FT,Data Scientist,146000,USD,146000,US,remote,US,M
6705,2023,MI,FT,Research Engineer,128167,USD,128167,US,on site,US,M
6706,2023,MI,FT,Research Engineer,85445,USD,85445,US,on site,US,M
6708,2023,SE,FT,Data Scientist,93400,USD,93400,US,on site,US,M
6709,2023,MI,FT,BI Analyst,172300,USD,172300,US,on site,US,M
6710,2023,MI,FT,BI Analyst,86100,USD,86100,US,on site,US,M
6711,2023,MI,FT,Data Engineer,138000,USD,138000,US,remote,US,M
6712,2023,MI,FT,Data Engineer,86000,USD,86000,US,remote,US,M
6713,2023,EN,FT,Research Analyst,179000,USD,179000,US,on site,US,M
6714,2023,EN,FT,Research Analyst,112000,USD,112000,US,on site,US,M
6715,2023,SE,FT,Analytics Engineer,700000,USD,700000,US,remote,US,M
6716,2023,SE,FT,Analytics Engineer,150000,USD,150000,US,remote,US,M
6717,2023,SE,FT,Data Scientist,179000,USD,179000,US,remote,US,M
6718,2023,SE,FT,Data Scientist,112000,USD,112000,US,remote,US,M
6719,2023,SE,FT,Data Analyst,122000,USD,122000,US,on site,US,M
6720,2023,SE,FT,Data Analyst,94000,USD,94000,US,on site,US,M
6721,2023,SE,FT,Data Science Consultant,122000,USD,122000,US,on site,US,M
6722,2023,SE,FT,Data Science Consultant,94000,USD,94000,US,on site,US,M
6725,2023,SE,FT,Business Intelligence Engineer,225000,USD,225000,US,on site,US,M
6726,2023,SE,FT,Business Intelligence Engineer,180000,USD,180000,US,on site,US,M
6727,2023,SE,FT,Data Engineer,165000,USD,165000,US,remote,US,M
6728,2023,SE,FT,Data Engineer,122445,USD,122445,US,remote,US,M
6729,2023,SE,FT,Data Architect,208000,CAD,154101,CA,remote,CA,M
6730,2023,SE,FT,Data Architect,136000,CAD,100758,CA,remote,CA,M
6731,2023,MI,FT,ML Engineer,84000,USD,84000,VN,remote,VN,M
6732,2023,MI,FT,ML Engineer,48000,USD,48000,VN,remote,VN,M
6733,2023,SE,FT,ML Engineer,275000,USD,275000,US,on site,US,M
6734,2023,SE,FT,ML Engineer,187000,USD,187000,US,on site,US,M
6735,2023,MI,FT,Research Scientist,212800,USD,212800,US,on site,US,L
6736,2023,MI,FT,Research Scientist,124100,USD,124100,US,on site,US,L
6737,2023,EN,FT,Data Scientist,130000,USD,130000,US,on site,US,M
6738,2023,EN,FT,Data Scientist,80000,USD,80000,US,on site,US,M
6739,2023,SE,FT,Data Scientist,160000,USD,160000,US,remote,US,M
6740,2023,SE,FT,Data Scientist,130000,USD,130000,US,remote,US,M
6741,2023,SE,FT,ML Engineer,240810,USD,240810,US,on site,US,M
6742,2023,SE,FT,ML Engineer,126800,USD,126800,US,on site,US,M
6743,2023,SE,FT,Data Science Engineer,145000,USD,145000,US,remote,US,M
6744,2023,SE,FT,Data Science Engineer,135000,USD,135000,US,remote,US,M
6745,2023,SE,FT,Data Architect,222000,USD,222000,US,remote,US,M
6746,2023,SE,FT,Data Architect,132000,USD,132000,US,remote,US,M
6747,2023,SE,FT,Applied Scientist,250000,USD,250000,US,remote,US,M
6748,2023,SE,FT,Applied Scientist,170000,USD,170000,US,remote,US,M
6749,2023,SE,FT,Machine Learning Infrastructure Engineer,250000,USD,250000,US,on site,US,M
6750,2023,SE,FT,Machine Learning Infrastructure Engineer,150000,USD,150000,US,on site,US,M
6751,2023,SE,FT,Data Architect,222000,USD,222000,US,on site,US,M
6752,2023,SE,FT,Data Architect,132000,USD,132000,US,on site,US,M
6753,2023,EN,FT,Business Intelligence Analyst,40000,GBP,49216,GB,on site,GB,M
6754,2023,EN,FT,Business Intelligence Analyst,35000,GBP,43064,GB,on site,GB,M
6755,2023,SE,FT,Business Data Analyst,94000,USD,94000,US,hybrid,US,L
6756,2023,SE,FT,Data Science,110000,USD,110000,US,on site,US,M
6757,2023,SE,FT,Data Science,70000,USD,70000,US,on site,US,M
6758,2023,SE,FT,Data Science,245000,USD,245000,US,on site,US,M
6759,2023,SE,FT,Data Science,185000,USD,185000,US,on site,US,M
6760,2023,SE,FT,Data Science,207900,USD,207900,US,on site,US,M
6761,2023,SE,FT,Data Science,158400,USD,158400,US,on site,US,M
6762,2023,SE,FT,Data Science,138000,USD,138000,US,on site,US,M
6763,2023,SE,FT,Data Science,86000,USD,86000,US,on site,US,M
6764,2023,SE,FT,Data Science,135800,USD,135800,US,remote,US,M
6765,2023,SE,FT,Data Science,95100,USD,95100,US,remote,US,M
6768,2023,SE,FT,Data Engineer,190000,USD,190000,US,remote,US,M
6769,2023,SE,FT,Data Engineer,160000,USD,160000,US,remote,US,M
6770,2023,SE,FT,Applied Scientist,260000,USD,260000,US,on site,US,L
6771,2023,SE,FT,Applied Scientist,136000,USD,136000,US,on site,US,L
6772,2023,SE,FT,Data Architect,180000,USD,180000,US,on site,US,M
6773,2023,SE,FT,Data Architect,166375,USD,166375,US,on site,US,M
6774,2023,SE,FT,Applied Scientist,212800,USD,212800,US,on site,US,L
6775,2023,SE,FT,Applied Scientist,115100,USD,115100,US,on site,US,L
6776,2023,MI,FT,Data Specialist,60000,USD,60000,US,on site,US,M
6777,2023,MI,FT,Data Specialist,48000,USD,48000,US,on site,US,M
6778,2023,MI,FT,Data Scientist,60000,USD,60000,US,on site,US,M
6779,2023,MI,FT,Data Scientist,55000,USD,55000,US,on site,US,M
6780,2023,SE,FT,Research Scientist,205500,USD,205500,US,on site,US,M
6781,2023,SE,FT,Research Scientist,132500,USD,132500,US,on site,US,M
6784,2023,MI,FT,Data Science,223600,USD,223600,US,on site,US,L
6785,2023,MI,FT,Data Science,115000,USD,115000,US,on site,US,L
6786,2023,MI,FT,Research Scientist,165000,USD,165000,US,on site,US,M
6787,2023,MI,FT,Research Scientist,150000,USD,150000,US,on site,US,M
6788,2023,EN,FT,Research Analyst,62000,USD,62000,US,remote,US,M
6789,2023,EN,FT,Research Analyst,49000,USD,49000,US,remote,US,M
6790,2023,SE,FT,Machine Learning Operations Engineer,160000,USD,160000,US,on site,US,M
6791,2023,SE,FT,Machine Learning Operations Engineer,140000,USD,140000,US,on site,US,M
6792,2023,EN,FT,Data Analyst,106100,USD,106100,US,remote,US,M
6793,2023,EN,FT,Data Analyst,74300,USD,74300,US,remote,US,M
6794,2023,EN,FT,Data Analyst,44000,GBP,54137,GB,on site,GB,M
6795,2023,EN,FT,Data Analyst,35700,GBP,43925,GB,on site,GB,M
6796,2023,SE,FT,Data Scientist,245000,USD,245000,US,on site,US,M
6797,2023,SE,FT,Data Scientist,185000,USD,185000,US,on site,US,M
6798,2023,MI,FT,Data Manager,132300,USD,132300,US,on site,US,M
6799,2023,MI,FT,Data Manager,93000,USD,93000,US,on site,US,M
6800,2023,SE,FT,Data Architect,234000,USD,234000,US,remote,US,M
6801,2023,SE,FT,Data Architect,146000,USD,146000,US,remote,US,M
6802,2023,SE,FT,Data Manager,96600,USD,96600,US,on site,US,M
6803,2023,SE,FT,Data Manager,55200,USD,55200,US,on site,US,M
6804,2023,EN,FT,Data Analyst,83300,USD,83300,US,on site,US,M
6806,2023,EN,FT,Data Visualization Specialist,99300,USD,99300,US,on site,US,M
6807,2023,EN,FT,Data Visualization Specialist,82800,USD,82800,US,on site,US,M
6808,2023,SE,FT,Data Architect,145000,USD,145000,US,on site,US,M
6809,2023,SE,FT,Data Architect,110841,USD,110841,US,on site,US,M
6810,2023,MI,FT,Data Analyst,101000,USD,101000,US,on site,US,M
6811,2023,MI,FT,Data Analyst,50000,USD,50000,US,on site,US,M
6812,2023,SE,FT,Data Engineer,182500,USD,182500,US,remote,US,M
6813,2023,SE,FT,Data Engineer,121700,USD,121700,US,remote,US,M
6814,2023,SE,FT,Data Analyst,134500,USD,134500,US,remote,US,M
6815,2023,SE,FT,Data Analyst,91460,USD,91460,US,remote,US,M
6816,2023,SE,FT,Data Scientist,150000,USD,150000,US,on site,US,M
6818,2023,EN,FT,Data Analyst,33995,GBP,41827,GB,on site,GB,M
6819,2023,EN,FT,Data Analyst,30839,GBP,37944,GB,on site,GB,M
6820,2023,EN,FT,Research Analyst,75753,USD,75753,US,on site,US,M
6821,2023,EN,FT,Research Analyst,47423,USD,47423,US,on site,US,M
6822,2023,SE,FT,Analytics Engineer,130000,USD,130000,CA,on site,CA,M
6823,2023,SE,FT,Analytics Engineer,110000,USD,110000,CA,on site,CA,M
6824,2023,SE,FT,Data Engineer,124935,USD,124935,US,on site,US,M
6825,2023,SE,FT,Data Engineer,76050,USD,76050,US,on site,US,M
6826,2023,SE,FT,Data Engineer,286000,USD,286000,US,on site,US,M
6827,2023,SE,FT,Data Engineer,143000,USD,143000,US,on site,US,M
6828,2023,MI,FT,Data Engineer,106400,USD,106400,US,remote,US,M
6829,2023,MI,FT,Data Engineer,70000,USD,70000,US,remote,US,M
6832,2023,SE,FT,Data Engineer,243600,USD,243600,US,on site,US,M
6833,2023,SE,FT,Data Engineer,148200,USD,148200,US,on site,US,M
6834,2023,EN,FT,Data Analyst,131600,USD,131600,US,remote,US,M
6835,2023,EN,FT,Data Analyst,82400,USD,82400,US,remote,US,M
6836,2023,SE,FT,ML Engineer,245700,USD,245700,US,on site,US,M
6837,2023,SE,FT,ML Engineer,132300,USD,132300,US,on site,US,M
6838,2023,EN,FT,Data Analyst,155750,USD,155750,US,remote,US,M
6839,2023,EN,FT,Data Analyst,79350,USD,79350,US,remote,US,M
6840,2023,SE,FT,Data Engineer,234000,USD,234000,US,on site,US,M
6841,2023,SE,FT,Data Engineer,117000,USD,117000,US,on site,US,M
6842,2023,SE,FT,AI Engineer,242000,USD,242000,US,on site,US,M
6843,2023,SE,FT,AI Engineer,106200,USD,106200,US,on site,US,M
6844,2023,SE,FT,Data Analyst,123900,USD,123900,US,remote,US,M
6845,2023,SE,FT,Data Analyst,75000,USD,75000,US,remote,US,M
6846,2023,MI,FT,Data Engineer,136500,USD,136500,US,on site,US,M
6847,2023,MI,FT,Data Engineer,123500,USD,123500,US,on site,US,M
6848,2023,SE,FT,Data Engineer,227500,USD,227500,US,remote,US,M
6849,2023,SE,FT,Data Engineer,145600,USD,145600,US,remote,US,M
6850,2023,SE,FT,ML Engineer,186754,USD,186754,US,on site,US,M
6851,2023,SE,FT,ML Engineer,101000,USD,101000,US,on site,US,M
6852,2023,EN,FT,Data Scientist,149800,USD,149800,US,on site,US,M
6853,2023,EN,FT,Data Scientist,70800,USD,70800,US,on site,US,M
6854,2023,MI,FT,Data Engineer,132000,USD,132000,US,remote,US,M
6855,2023,MI,FT,Data Engineer,111000,USD,111000,US,remote,US,M
6856,2023,MI,FT,Data Engineer,180000,USD,180000,US,remote,US,M
6857,2023,MI,FT,Data Engineer,162000,USD,162000,US,remote,US,M
6858,2023,SE,FT,Data Analyst,150000,USD,150000,US,on site,US,M
6859,2023,SE,FT,Data Analyst,135000,USD,135000,US,on site,US,M
6860,2023,SE,FT,Data Engineer,172700,USD,172700,IN,on site,IN,M
6861,2023,SE,FT,Data Engineer,82900,USD,82900,IN,on site,IN,M
6862,2023,SE,FT,Analytics Engineer,115000,USD,115000,US,on site,US,M
6863,2023,SE,FT,Analytics Engineer,95000,USD,95000,US,on site,US,M
6864,2023,MI,FT,Research Scientist,238000,USD,238000,US,on site,US,M
6865,2023,MI,FT,Research Scientist,144500,USD,144500,US,on site,US,M
6866,2023,SE,FT,ML Engineer,145000,USD,145000,US,on site,US,M
6867,2023,SE,FT,ML Engineer,98500,USD,98500,US,on site,US,M
6868,2023,MI,FT,Data Scientist,209300,USD,209300,US,remote,US,M
6869,2023,MI,FT,Data Scientist,123800,USD,123800,US,remote,US,M
6870,2023,EN,FT,Data Analyst Lead,18000,USD,18000,NG,remote,NG,S
6871,2023,EN,FT,ML Engineer,130400,USD,130400,US,on site,US,M
6872,2023,EN,FT,ML Engineer,70800,USD,70800,US,on site,US,M
6873,2023,MI,FT,Data Engineer,160000,USD,160000,US,on site,US,M
6874,2023,MI,FT,Data Engineer,75000,USD,75000,US,on site,US,M
6877,2023,SE,FT,ML Engineer,300000,USD,300000,US,on site,US,M
6878,2023,SE,FT,ML Engineer,200000,USD,200000,US,on site,US,M
6881,2023,SE,FT,Data Scientist,254900,USD,254900,US,on site,US,M
6882,2023,SE,FT,Data Scientist,203920,USD,203920,US,on site,US,M
6883,2023,SE,FT,Data Scientist,191200,USD,191200,US,on site,US,M
6884,2023,SE,FT,Data Scientist,170186,USD,170186,US,on site,US,M
6887,2023,SE,FT,Data Analyst,150000,USD,150000,US,remote,US,M
